,btc_price,btc_holdings,mstr_prc_adj,shares,debt_total_usd,rf_rate,asset_btc_usd,nav_raw,nav,nav_clip,equity_value,premium,btc_per_share,is_nav_nonpositive,is_nav_tiny
2022-10-26,20771.59,130000.0,272.72,9342000.0,2446213000.0,0.0394,2700306700.0,254093700.0,254093700.0,254093700.0,2547750240.0000005,2.3052628932792367,0.013915649753800044,False,False
2022-10-27,20295.11,130000.0,270.56,9342000.0,2446213000.0,0.0395,2638364300.0,192151300.0,192151300.0,192151300.0,2527571520.0,2.5767311646944706,0.013915649753800044,False,False
2022-10-28,20591.84,130000.0,279.99,9342000.0,2446213000.0,0.039900000000000005,2676939200.0,230726200.0,230726200.0,230726200.0,2615666580.0,2.428042524190708,0.013915649753800044,False,False
2022-10-29,20809.67,130000.0,279.99,9342000.0,2446213000.0,0.039900000000000005,2705257100.0,259044100.0,259044100.0,259044100.0,2615666580.0,2.3122759328502105,0.013915649753800044,False,False
2022-10-30,20627.48,130000.0,279.99,9342000.0,2446213000.0,0.039900000000000005,2681572400.0,235359400.0,235359400.0,235359400.0,2615666580.0,2.408160542762003,0.013915649753800044,False,False
2022-10-31,20490.74,130000.0,267.51,9342000.0,2446213000.0,0.0406,2663796200.0,217583200.0,217583200.0,217583200.0,2499078420.0,2.441096004775907,0.013915649753800044,False,False
2022-11-01,20483.62,130000.0,257.2,9342000.0,2446213000.0,0.0406,2662870600.0,216657600.0,216657600.0,216657600.0,2402762400.0,2.406056127251228,0.013915649753800044,False,False
2022-11-02,20151.84,130000.0,248.23,9342000.0,2446213000.0,0.0404,2619739200.0,173526200.0,173526200.0,173526200.0,2318964660.0,2.5925475011803263,0.013915649753800044,False,False
2022-11-03,20207.82,130000.0,248.44,9354000.0,2446213000.0,0.0406,2627016600.0,180803600.0,180803600.0,180803600.0,2323907760.0,2.5535940677305273,0.013897797733589907,False,False
2022-11-04,21148.52,130000.0,277.1,9354000.0,2446213000.0,0.04019999999999999,2749307600.0,303094600.0,303094600.0,303094600.0,2591993400.0,2.1461375431699174,0.013897797733589907,False,False
2022-11-05,21299.37,130000.0,277.1,9354000.0,2446213000.0,0.04019999999999999,2768918100.0,322705100.0,322705100.0,322705100.0,2591993400.0,2.0834436080871317,0.013897797733589907,False,False
2022-11-06,20905.58,130000.0,277.1,9354000.0,2446213000.0,0.04019999999999999,2717725400.0,271512400.0,271512400.0,271512400.0,2591993400.0,2.2561747006500514,0.013897797733589907,False,False
2022-11-07,20591.13,130000.0,266.64,9354000.0,2446213000.0,0.0412,2676846900.0,230633900.0,230633900.0,230633900.0,2494150560.0,2.3808718884670843,0.013897797733589907,False,False
2022-11-08,18547.23,130000.0,211.84,9354000.0,2446213000.0,0.040999999999999995,2411139900.0,-35073100.0,0.0,1.0,1981551360.0,21.40714589001661,0.013897797733589907,True,False
2022-11-09,15922.81,130000.0,170.36,9354000.0,2446213000.0,0.041100000000000005,2069965300.0,-376247700.0,0.0,1.0,1593547440.0000002,21.18922846232298,0.013897797733589907,True,False
2022-11-10,17601.15,130000.0,175.0,9354000.0,2446213000.0,0.0409,2288149500.0,-158063500.0,0.0,1.0,1636950000.0,21.216100591191484,0.013897797733589907,True,False
2022-11-11,17070.31,130000.0,175.18,9354000.0,2446213000.0,0.0409,2219140300.0,-227072700.0,0.0,1.0,1638633720.0,21.21712863400291,0.013897797733589907,True,False
2022-11-12,16812.08,130000.0,175.18,9354000.0,2446213000.0,0.0409,2185570400.0,-260642600.0,0.0,1.0,1638633720.0,21.21712863400291,0.013897797733589907,True,False
2022-11-13,16329.85,130000.0,175.18,9354000.0,2446213000.0,0.0409,2122880500.0,-323332500.0,0.0,1.0,1638633720.0,21.21712863400291,0.013897797733589907,True,False
2022-11-14,16619.46,130000.0,165.9,9354000.0,2446213000.0,0.0416,2160529800.0,-285683200.0,0.0,1.0,1551828600.0,21.162699814464368,0.013897797733589907,True,False
2022-11-15,16900.57,130000.0,171.53,9354000.0,2446213000.0,0.0414,2197074100.0,-249138900.0,0.0,1.0,1604491620.0,21.1960727956897,0.013897797733589907,True,False
2022-11-16,16662.76,130000.0,169.44,9354000.0,2446213000.0,0.0414,2166158800.0,-280054200.0,0.0,1.0,1584941760.0,21.183813499121065,0.013897797733589907,True,False
2022-11-17,16692.56,130000.0,173.88,9354000.0,2446213000.0,0.041299999999999996,2170032800.0,-276180200.0,0.0,1.0,1626473520.0,21.20968002338856,0.013897797733589907,True,False
2022-11-18,16700.45,130000.0,170.12,9354000.0,2446213000.0,0.0415,2171058500.0,-275154500.0,0.0,1.0,1591302480.0,21.1878186876534,0.013897797733589907,True,False
2022-11-19,16700.68,130000.0,170.12,9354000.0,2446213000.0,0.0415,2171088400.0,-275124600.0,0.0,1.0,1591302480.0,21.1878186876534,0.013897797733589907,True,False
2022-11-20,16280.23,130000.0,170.12,9354000.0,2446213000.0,0.0415,2116429900.0,-329783100.0,0.0,1.0,1591302480.0,21.1878186876534,0.013897797733589907,True,False
2022-11-21,15781.29,130000.0,157.22,9354000.0,2446213000.0,0.042300000000000004,2051567700.0,-394645300.0,0.0,1.0,1470635880.0,21.10896071563358,0.013897797733589907,True,False
2022-11-22,16226.94,130000.0,167.08,9354000.0,2446213000.0,0.0421,2109502200.0,-336710800.0,0.0,1.0,1562866320.0,21.169787356896943,0.013897797733589907,True,False
2022-11-23,16603.11,130000.0,176.39,9354000.0,2446213000.0,0.0421,2158404300.0,-287808700.0,0.0,1.0,1649952059.9999998,21.224012069891355,0.013897797733589907,True,False
2022-11-24,16598.95,130000.0,176.39,9354000.0,2446213000.0,0.0421,2157863500.0,-288349500.0,0.0,1.0,1649952059.9999998,21.224012069891355,0.013897797733589907,True,False
2022-11-25,16522.14,130000.0,183.0,9354000.0,2446213000.0,0.042199999999999994,2147878200.0,-298334800.0,0.0,1.0,1711782000.0,21.26080077010939,0.013897797733589907,True,False
2022-11-26,16458.57,130000.0,183.0,9354000.0,2446213000.0,0.042199999999999994,2139614100.0,-306598900.0,0.0,1.0,1711782000.0,21.26080077010939,0.013897797733589907,True,False
2022-11-27,16428.78,130000.0,183.0,9354000.0,2446213000.0,0.042199999999999994,2135741399.9999998,-310471600.00000024,0.0,1.0,1711782000.0,21.26080077010939,0.013897797733589907,True,False
2022-11-28,16212.91,130000.0,176.67,9354000.0,2446213000.0,0.043,2107678300.0,-338534700.0,0.0,1.0,1652571180.0,21.22559820289256,0.013897797733589907,True,False
2022-11-29,16442.53,130000.0,182.0,9354000.0,2446213000.0,0.042699999999999995,2137528899.9999998,-308684100.00000024,0.0,1.0,1702428000.0,21.255321304344765,0.013897797733589907,True,False
2022-11-30,17163.64,130000.0,198.09,9354000.0,2446213000.0,0.042699999999999995,2231273200.0,-214939800.0,0.0,1.0,1852933860.0,21.340036090142558,0.013897797733589907,True,False
2022-12-01,16977.37,130000.0,198.98,9354000.0,2446213000.0,0.042199999999999994,2207058100.0,-239154900.0,0.0,1.0,1861258920.0,21.344518934429182,0.013897797733589907,True,False
2022-12-02,17092.74,130000.0,206.94,9354000.0,2446213000.0,0.042199999999999994,2222056200.0,-224156800.0,0.0,1.0,1935716760.0,21.383743513444774,0.013897797733589907,True,False
2022-12-03,16885.2,130000.0,206.94,9354000.0,2446213000.0,0.042199999999999994,2195076000.0,-251137000.0,0.0,1.0,1935716760.0,21.383743513444774,0.013897797733589907,True,False
2022-12-04,17105.7,130000.0,206.94,9354000.0,2446213000.0,0.042199999999999994,2223741000.0,-222472000.0,0.0,1.0,1935716760.0,21.383743513444774,0.013897797733589907,True,False
2022-12-05,16966.35,130000.0,195.67,9354000.0,2446213000.0,0.042699999999999995,2205625500.0,-240587500.0,0.0,1.0,1830297180.0,21.327744184057977,0.013897797733589907,True,False
2022-12-06,17088.96,130000.0,195.52,9354000.0,2446213000.0,0.042699999999999995,2221564800.0,-224648200.0,0.0,1.0,1828894080.0,21.3269772932512,0.013897797733589907,True,False
2022-12-07,16836.64,130000.0,193.49,9354000.0,2446213000.0,0.042,2188763200.0,-257449800.0,0.0,1.0,1809905460.0,21.316540448815807,0.013897797733589907,True,False
2022-12-08,17224.1,130000.0,202.57,9354000.0,2446213000.0,0.0417,2239133000.0,-207080000.0,0.0,1.0,1894839780.0,21.362400123093682,0.013897797733589907,True,False
2022-12-09,17128.56,130000.0,203.25,9354000.0,2446213000.0,0.04190000000000001,2226712800.0,-219500200.0,0.0,1.0,1901200500.0,21.36575136569589,0.013897797733589907,True,False
2022-12-10,17127.49,130000.0,203.25,9354000.0,2446213000.0,0.04190000000000001,2226573700.0,-219639300.0,0.0,1.0,1901200500.0,21.36575136569589,0.013897797733589907,True,False
2022-12-11,17085.05,130000.0,203.25,9354000.0,2446213000.0,0.04190000000000001,2221056500.0,-225156500.0,0.0,1.0,1901200500.0,21.36575136569589,0.013897797733589907,True,False
2022-12-12,17209.83,130000.0,196.16,9354000.0,2446213000.0,0.0429,2237277900.0,-208935100.0,0.0,1.0,1834880640.0,21.330245270015816,0.013897797733589907,True,False
2022-12-13,17774.7,130000.0,201.81,9354000.0,2446213000.0,0.0426,2310711000.0,-135502000.0,0.0,1.0,1887730740.0,21.358641277973593,0.013897797733589907,True,False
2022-12-14,17803.15,130000.0,202.73,9354000.0,2446213000.0,0.042300000000000004,2314409500.0,-131803500.0,0.0,1.0,1896336420.0,21.36318966174807,0.013897797733589907,True,False
2022-12-15,17356.34,130000.0,188.0,9354000.0,2446213000.0,0.042199999999999994,2256324200.0,-189888800.0,0.0,1.0,1758552000.0,21.287756580097916,0.013897797733589907,True,False
2022-12-16,16632.12,130000.0,173.75,9354000.0,2446213000.0,0.042,2162175600.0,-284037400.0,0.0,1.0,1625257500.0,21.208932101712872,0.013897797733589907,True,False
2022-12-17,16776.52,130000.0,173.75,9354000.0,2446213000.0,0.042,2180947600.0,-265265400.0,0.0,1.0,1625257500.0,21.208932101712872,0.013897797733589907,True,False
2022-12-18,16738.21,130000.0,173.75,9354000.0,2446213000.0,0.042,2175967300.0,-270245700.0,0.0,1.0,1625257500.0,21.208932101712872,0.013897797733589907,True,False
2022-12-19,16438.88,130000.0,170.21,9354000.0,2446213000.0,0.042800000000000005,2137054400.0000002,-309158599.99999976,0.0,1.0,1592144340.0,21.18834758608785,0.013897797733589907,True,False
2022-12-20,16895.56,130000.0,168.85,9354000.0,2446213000.0,0.0425,2196422800.0,-249790200.0,0.0,1.0,1579422900.0,21.180325364099545,0.013897797733589907,True,False
2022-12-21,16824.67,132395.0,168.82,9354000.0,2446213000.0,0.042199999999999994,2227502184.6499996,-218710815.35000038,0.0,1.0,1579142280.0,21.18014767582354,0.0141538379302972,True,False
2022-12-22,16821.43,131690.0,166.23,9354000.0,2446213000.0,0.0424,2215214116.7,-230998883.3000002,0.0,1.0,1554915420.0,21.164686988815337,0.014078469104126577,True,False
2022-12-23,16778.5,131690.0,162.67,9354000.0,2446213000.0,0.042300000000000004,2209560665.0,-236652335.0,0.0,1.0,1521615180.0,21.14303822604633,0.014078469104126577,True,False
2022-12-24,16836.12,132500.0,162.67,9354000.0,2446213000.0,0.042300000000000004,2230785900.0,-215427100.0,0.0,1.0,1521615180.0,21.14303822604633,0.014165063074620484,True,False
2022-12-25,16832.11,132500.0,162.67,9354000.0,2446213000.0,0.042300000000000004,2230254575.0,-215958425.0,0.0,1.0,1521615180.0,21.14303822604633,0.014165063074620484,True,False
2022-12-26,16919.39,132500.0,162.67,9354000.0,2446213000.0,0.042300000000000004,2241819175.0,-204393825.0,0.0,1.0,1521615180.0,21.14303822604633,0.014165063074620484,True,False
2022-12-27,16706.36,132500.0,147.74,9354000.0,2446213000.0,0.0435,2213592700.0,-232620300.0,0.0,1.0,1381959960.0,21.04676858936856,0.014165063074620484,True,False
2022-12-28,16547.31,132500.0,138.09,9354000.0,2446213000.0,0.0435,2192518575.0,-253694425.0,0.0,1.0,1291693860.0,20.979220263765228,0.014165063074620484,True,False
2022-12-29,16633.47,132500.0,136.63,9354000.0,2446213000.0,0.0434,2203934775.0,-242278225.0,0.0,1.0,1278037020.0,20.968591159618367,0.014165063074620484,True,False
2022-12-30,16607.48,132500.0,141.57,9354000.0,2446213000.0,0.043,2200491100.0,-245721900.0,0.0,1.0,1324245780.0,21.004108911674376,0.014165063074620484,True,False
2022-12-31,16542.4,132500.0,141.57,9354000.0,2456410000.0,0.043,2191868000.0,-264542000.0,0.0,1.0,1324245780.0,21.004108911674376,0.014165063074620484,True,False
2023-01-01,16616.75,132500.0,141.57,9354000.0,2456410000.0,0.043,2201719375.0,-254690625.0,0.0,1.0,1324245780.0,21.004108911674376,0.014165063074620484,True,False
2023-01-02,16672.87,132500.0,141.57,9354000.0,2456410000.0,0.043,2209155275.0,-247254725.0,0.0,1.0,1324245780.0,21.004108911674376,0.014165063074620484,True,False
2023-01-03,16675.18,132500.0,145.02,9354000.0,2456410000.0,0.044000000000000004,2209461350.0,-246948650.0,0.0,1.0,1356517080.0,21.028186281211415,0.014165063074620484,True,False
2023-01-04,16850.36,132500.0,165.06,9354000.0,2456410000.0,0.0441,2232672700.0,-223737300.0,0.0,1.0,1543971240.0,21.157623661432506,0.014165063074620484,True,False
2023-01-05,16831.85,132500.0,156.56,9354000.0,2456410000.0,0.0451,2230220125.0,-226189875.0,0.0,1.0,1464462240.0,21.10475394035579,0.014165063074620484,True,False
2023-01-06,16950.65,132500.0,160.45,9354000.0,2456410000.0,0.0451,2245961125.0,-210448875.0,0.0,1.0,1500849300.0,21.129296984823835,0.014165063074620484,True,False
2023-01-07,16943.57,132500.0,160.45,9354000.0,2456410000.0,0.0451,2245023025.0,-211386975.0,0.0,1.0,1500849300.0,21.129296984823835,0.014165063074620484,True,False
2023-01-08,17127.83,132500.0,160.45,9354000.0,2456410000.0,0.0451,2269437475.0,-186972525.0,0.0,1.0,1500849300.0,21.129296984823835,0.014165063074620484,True,False
2023-01-09,17178.26,132500.0,175.01,9354000.0,2456410000.0,0.0455,2276119450.0,-180290550.0,0.0,1.0,1637043540.0,21.216157732416036,0.014165063074620484,True,False
2023-01-10,17440.66,132500.0,190.0,9354000.0,2456410000.0,0.045700000000000005,2310887450.0,-145522550.0,0.0,1.0,1777260000.0,21.298338689428455,0.014165063074620484,True,False
2023-01-11,17943.26,132500.0,194.76,9354000.0,2456410000.0,0.045700000000000005,2377481950.0,-78928050.0,0.0,1.0,1821785040.0,21.323082648582467,0.014165063074620484,True,False
2023-01-12,18846.62,132500.0,210.17,9354000.0,2456410000.0,0.045,2497177150.0,40767150.0,40767150.0,40767150.0,1965930180.0,3.8758441762967033,0.014165063074620484,False,True
2023-01-13,19930.01,132500.0,216.97,9354000.0,2456410000.0,0.0451,2640726325.0,184316325.0,184316325.0,184316325.0,2029537380.0,2.3989097152812575,0.014165063074620484,False,False
2023-01-14,20954.92,132500.0,216.97,9354000.0,2456410000.0,0.0451,2776526900.0,320116900.0,320116900.0,320116900.0,2029537380.0,1.8468769128555678,0.014165063074620484,False,False
2023-01-15,20871.5,132500.0,216.97,9354000.0,2456410000.0,0.0451,2765473750.0,309063750.0,309063750.0,309063750.0,2029537380.0,1.8820155881407394,0.014165063074620484,False,False
2023-01-16,21185.65,132500.0,216.97,9354000.0,2456410000.0,0.0451,2807098625.0,350688625.0,350688625.0,350688625.0,2029537380.0,1.755664432948613,0.014165063074620484,False,False
2023-01-17,21134.81,132500.0,235.92,9354000.0,2456410000.0,0.045599999999999995,2800362325.0,343952325.0,343952325.0,343952325.0,2206795680.0,1.8587937661580936,0.014165063074620484,False,False
2023-01-18,20677.47,132500.0,221.19,9354000.0,2456410000.0,0.0454,2739764775.0,283354775.0,283354775.0,283354775.0,2069011260.0,1.9881263855498423,0.014165063074620484,False,False
2023-01-19,21071.59,132500.0,221.45,9354000.0,2456410000.0,0.0455,2791985675.0,335575675.0,335575675.0,335575675.0,2071443300.0,1.8201533998283799,0.014165063074620484,False,False
2023-01-20,22667.21,132500.0,240.03,9354000.0,2456410000.0,0.045700000000000005,3003405325.0,546995325.0,546995325.0,546995325.0,2245240620.0,1.412127719066294,0.014165063074620484,False,False
2023-01-21,22783.55,132500.0,240.03,9354000.0,2456410000.0,0.045700000000000005,3018820375.0,562410375.0,562410375.0,562410375.0,2245240620.0,1.384336186783499,0.014165063074620484,False,False
2023-01-22,22707.88,132500.0,240.03,9354000.0,2456410000.0,0.045700000000000005,3008794100.0,552384100.0,552384100.0,552384100.0,2245240620.0,1.4023243372031768,0.014165063074620484,False,False
2023-01-23,22916.45,132500.0,250.215,9354000.0,2456410000.0,0.0458,3036429625.0,580019625.0,580019625.0,580019625.0,2340511110.0,1.3950626684028928,0.014165063074620484,False,False
2023-01-24,22632.89,132500.0,247.5,9354000.0,2456410000.0,0.045700000000000005,2998857925.0,542447925.0,542447925.0,542447925.0,2315115000.0,1.451122551288645,0.014165063074620484,False,False
2023-01-25,23060.94,132500.0,245.84,9354000.0,2456410000.0,0.045599999999999995,3055574550.0,599164550.0,599164550.0,599164550.0,2299587360.0,1.3449487088893552,0.014165063074620484,False,False
2023-01-26,23009.65,132500.0,245.32,9354000.0,2456410000.0,0.0455,3048778625.0,592368625.0,592368625.0,592368625.0,2294723280.0,1.3542384215957186,0.014165063074620484,False,False
2023-01-27,23074.16,132500.0,258.36,9354000.0,2456410000.0,0.045700000000000005,3057326200.0,600916200.0,600916200.0,600916200.0,2416699440.0,1.3917025299308277,0.014165063074620484,False,False
2023-01-28,23022.6,132500.0,258.36,9354000.0,2456410000.0,0.045700000000000005,3050494500.0,594084500.0,594084500.0,594084500.0,2416699440.0,1.4031364553304755,0.014165063074620484,False,False
2023-01-29,23742.3,132500.0,258.36,9354000.0,2456410000.0,0.045700000000000005,3145854750.0,689444750.0,689444750.0,689444750.0,2416699440.0,1.2542714569746014,0.014165063074620484,False,False
2023-01-30,22826.15,132500.0,245.69,9354000.0,2456410000.0,0.045899999999999996,3024464875.0,568054875.0,568054875.0,568054875.0,2298184260.0,1.3976566129917485,0.014165063074620484,False,False
2023-01-31,23125.13,132500.0,251.73,9354000.0,2456410000.0,0.0458,3064079725.0,607669725.0,607669725.0,607669725.0,2354682420.0,1.3545296249431127,0.014165063074620484,False,False
2023-02-01,23732.66,132500.0,267.92,9354000.0,2456410000.0,0.0454,3144577450.0,688167450.0,688167450.0,688167450.0,2506123680.0,1.2924602928421134,0.014165063074620484,False,False
